월,일,시,건구온도(℃),기압(hPa),운량(1~10),적설량(cm),강우량(mm),풍향,상대습도(%),수평면일사(W/m2),운형,퐁속(m/s),이슬점온도(℃),절대습도(Kg/Kg),공기밀도(Kg/㎥),엔탈피(KJ/Kg),직달일사(W/㎡),,
9,19 ,8,20.70 ,1010.6 ,6 ,0.00 ,0.00 ,SSW,60 ,136.11 ,Ci,1.3 ,13.37 ,0.0091 ,1.2012 ,43.81 ,15.52 ,,
9,19 ,9,23.10 ,1011.4 ,8 ,0.00 ,0.00 ,NNE,48 ,258.33 ,Ci,1.2 ,11.80 ,0.0084 ,1.1915 ,44.66 ,45.81 ,,
9,19 ,10,23.30 ,1011.3 ,8 ,0.00 ,0.00 ,NNE,45 ,347.22 ,Ci,3.7 ,11.33 ,0.0079 ,1.1907 ,43.60 ,68.86 ,,
9,19 ,11,25.50 ,1011.2 ,9 ,0.00 ,0.00 ,NNE,41 ,619.44 ,Ci,3.5 ,10.87 ,0.0084 ,1.1819 ,46.99 ,300.48 ,,
9,19 ,12,25.80 ,1011.1 ,9 ,0.00 ,0.00 ,NNE,38 ,608.33 ,Ci,3.0 ,10.40 ,0.0078 ,1.1808 ,45.91 ,259.92 ,,
9,19 ,13,26.70 ,1010.8 ,8 ,0.00 ,0.00 ,NNE,42 ,752.78 ,Ci,3.7 ,11.90 ,0.0092 ,1.1772 ,50.38 ,449.64 ,,
9,19 ,14,27.80 ,1010.5 ,7 ,0.00 ,0.00 ,ESE,47 ,758.33 ,Ci,1.8 ,13.40 ,0.0109 ,1.1729 ,55.72 ,490.11 ,,
9,19 ,15,25.80 ,1010.2 ,6 ,0.00 ,0.00 ,E,51 ,594.44 ,Ci,4.8 ,14.90 ,0.0106 ,1.1808 ,52.86 ,366.87 ,,
9,19 ,16,25.00 ,1010.5 ,7 ,0.00 ,0.00 ,ENE,55 ,352.78 ,Ci,6.3 ,15.10 ,0.0108 ,1.1839 ,52.65 ,164.88 ,,
9,19 ,17,23.70 ,1010.8 ,7 ,0.00 ,0.00 ,ENE,58 ,186.11 ,AcCi,4.7 ,15.30 ,0.0107 ,1.1891 ,50.96 ,77.84 ,,
9,19 ,18,23.20 ,1011.1 ,8 ,0.00 ,0.00 ,NE,62 ,0.00 ,AcCi,5.0 ,15.50 ,0.0110 ,1.1911 ,51.31 ,0.00 ,,
9,19 ,19,22.30 ,1011.7 ,8 ,0.00 ,0.00 ,NNE,65 ,0.00 ,AcCi,3.2 ,15.77 ,0.0110 ,1.1947 ,50.32 ,0.00 ,,
9,19 ,20,22.00 ,1012.2 ,7 ,0.00 ,0.00 ,NNE,69 ,0.00 ,AcCi,4.0 ,16.03 ,0.0113 ,1.1960 ,50.92 ,0.00 ,,
9,19 ,21,21.50 ,1012.8 ,7 ,0.00 ,0.00 ,NNE,72 ,0.00 ,AcCi,4.0 ,16.30 ,0.0115 ,1.1980 ,50.91 ,0.00 ,,
9,19 ,22,21.30 ,1013.0 ,7 ,0.00 ,0.00 ,NNE,72 ,0.00 ,AcCi,6.0 ,16.13 ,0.0113 ,1.1988 ,50.20 ,0.00 ,,
9,19 ,23,21.10 ,1013.2 ,7 ,0.00 ,0.00 ,NNE,71 ,0.00 ,AcCi,4.7 ,15.97 ,0.0111 ,1.1996 ,49.50 ,0.00 ,,
9,19 ,24,21.40 ,1013.4 ,7 ,0.00 ,0.00 ,NNE,71 ,0.00 ,AcCi,3.5 ,15.80 ,0.0113 ,1.1984 ,50.21 ,0.00 ,,
9,20 ,1,21.33 ,1013.3 ,7 ,0.00 ,0.00 ,NNE,73 ,0.00 ,0,4.7 ,16.13 ,0.0115 ,1.1987 ,50.70 ,0.00 ,,
9,20 ,2,21.27 ,1013.1 ,7 ,0.00 ,0.00 ,NNE,74 ,0.00 ,Ci,5.0 ,16.47 ,0.0117 ,1.1989 ,51.20 ,0.00 ,,
9,20 ,3,21.20 ,1013.0 ,7 ,0.00 ,0.00 ,NNE,76 ,0.00 ,Ci,5.0 ,16.80 ,0.0120 ,1.1992 ,51.68 ,0.00 ,,
9,20 ,4,21.10 ,1013.1 ,7 ,0.00 ,0.00 ,NNE,77 ,0.00 ,Ci,3.3 ,16.83 ,0.0120 ,1.1996 ,51.66 ,0.00 ,,
9,20 ,5,20.90 ,1013.3 ,7 ,0.00 ,0.00 ,NNE,77 ,0.00 ,ScAc,3.0 ,16.87 ,0.0120 ,1.2004 ,51.34 ,0.00 ,,
9,20 ,6,20.90 ,1013.4 ,7 ,0.00 ,0.00 ,NNE,78 ,0.00 ,ScAc,3.7 ,16.90 ,0.0121 ,1.2004 ,51.61 ,0.00 ,,
9,20 ,7,20.80 ,1013.8 ,7 ,0.00 ,0.00 ,NNE,76 ,11.11 ,ScAc,4.7 ,17.17 ,0.0116 ,1.2008 ,50.39 ,0.89 ,,
9,20 ,8,21.20 ,1014.1 ,8 ,0.00 ,0.00 ,NNE,73 ,91.67 ,ScAc,4.0 ,17.43 ,0.0115 ,1.1992 ,50.60 ,7.20 ,,
9,20 ,9,23.30 ,1014.5 ,8 ,0.00 ,0.00 ,NNE,71 ,261.11 ,ScAc,5.2 ,17.70 ,0.0127 ,1.1907 ,55.75 ,48.12 ,,
9,20 ,10,22.70 ,1014.5 ,9 ,0.00 ,0.00 ,NE,68 ,341.67 ,ScAc,5.0 ,16.87 ,0.0117 ,1.1931 ,52.62 ,66.15 ,,
9,20 ,11,23.00 ,1014.5 ,9 ,0.00 ,0.00 ,NE,65 ,427.78 ,CuAs,8.3 ,16.03 ,0.0114 ,1.1919 ,52.12 ,100.72 ,,
9,20 ,12,23.00 ,1014.5 ,10 ,0.00 ,0.00 ,NE,62 ,336.11 ,CuAs,5.7 ,15.20 ,0.0109 ,1.1919 ,50.76 ,41.22 ,,
9,20 ,13,22.50 ,1014.2 ,10 ,0.00 ,0.00 ,ENE,62 ,275.00 ,CuAs,5.0 ,15.03 ,0.0105 ,1.1939 ,49.41 ,24.86 ,,
9,20 ,14,22.50 ,1013.9 ,10 ,0.00 ,0.00 ,ENE,62 ,263.89 ,ScAs,5.3 ,14.87 ,0.0105 ,1.1939 ,49.41 ,25.52 ,,
9,20 ,15,22.50 ,1013.6 ,10 ,0.00 ,0.00 ,ENE,62 ,250.00 ,ScAs,5.3 ,14.70 ,0.0105 ,1.1939 ,49.41 ,30.20 ,,
9,20 ,16,22.00 ,1013.6 ,10 ,0.00 ,0.00 ,ENE,63 ,141.67 ,ScAs,5.7 ,14.63 ,0.0103 ,1.1960 ,48.36 ,11.84 ,,
9,20 ,17,21.80 ,1013.7 ,10 ,0.00 ,0.00 ,NE,63 ,63.89 ,CuAs,5.7 ,14.57 ,0.0103 ,1.1968 ,48.11 ,5.11 ,,
9,20 ,18,21.60 ,1013.7 ,10 ,0.00 ,0.00 ,ENE,64 ,22.22 ,CuAs,6.2 ,14.50 ,0.0103 ,1.1976 ,47.86 ,8.63 ,,
9,20 ,19,21.30 ,1014.0 ,9 ,0.00 ,0.00 ,NE,64 ,0.00 ,CuAs,3.7 ,14.37 ,0.0102 ,1.1988 ,47.20 ,0.00 ,,
9,20 ,20,21.20 ,1014.4 ,9 ,0.00 ,0.00 ,NE,65 ,0.00 ,ScAc,4.0 ,14.23 ,0.0102 ,1.1992 ,47.08 ,0.00 ,,
9,20 ,21,21.00 ,1014.7 ,8 ,0.00 ,0.00 ,NE,65 ,0.00 ,ScAc,4.7 ,14.10 ,0.0101 ,1.2000 ,46.69 ,0.00 ,,
9,20 ,22,20.60 ,1014.6 ,9 ,0.00 ,0.10 ,NE,69 ,0.00 ,ScAc,4.0 ,14.43 ,0.0104 ,1.2017 ,47.21 ,0.00 ,,
9,20 ,23,20.50 ,1014.5 ,9 ,0.00 ,0.20 ,NNE,73 ,0.00 ,ScAs,3.3 ,14.77 ,0.0110 ,1.2021 ,48.49 ,0.00 ,,
9,21 ,24,19.40 ,1014.4 ,10 ,0.00 ,0.30 ,NNE,77 ,0.00 ,ScAs,5.0 ,15.10 ,0.0108 ,1.2066 ,46.95 ,0.00 ,,
9,21 ,1,19.30 ,1014.2 ,10 ,0.00 ,0.00 ,ENE,78 ,0.00 ,AcCi,3.7 ,15.17 ,0.0109 ,1.2070 ,46.91 ,0.00 ,,
9,21 ,2,19.20 ,1013.9 ,10 ,0.00 ,0.00 ,ENE,78 ,0.00 ,ScAs,4.7 ,15.23 ,0.0109 ,1.2074 ,46.87 ,0.00 ,,
9,21 ,3,19.10 ,1013.7 ,10 ,0.00 ,0.00 ,ENE,79 ,0.00 ,ScAs,4.0 ,15.30 ,0.0109 ,1.2078 ,46.83 ,0.00 ,,
9,21 ,4,19.30 ,1013.7 ,10 ,0.00 ,0.00 ,NE,78 ,0.00 ,ScAs,4.3 ,14.97 ,0.0109 ,1.2070 ,46.91 ,0.00 ,,
9,21 ,5,18.80 ,1013.6 ,10 ,0.00 ,0.00 ,NNE,76 ,0.00 ,ScAs,3.3 ,14.63 ,0.0103 ,1.2091 ,45.07 ,0.00 ,,
9,21 ,6,18.90 ,1013.6 ,10 ,0.00 ,0.00 ,NNE,75 ,0.00 ,ScAs,4.0 ,14.30 ,0.0102 ,1.2087 ,44.87 ,0.00 ,,
9,21 ,7,18.90 ,1013.8 ,9 ,0.00 ,0.00 ,NNE,72 ,5.56 ,ScAs,4.0 ,14.23 ,0.0098 ,1.2087 ,43.94 ,0.44 ,,
9,21 ,8,19.50 ,1013.9 ,8 ,0.00 ,0.00 ,NNE,70 ,55.56 ,CuSc,3.7 ,14.17 ,0.0098 ,1.2062 ,44.55 ,4.44 ,,
9,21 ,9,20.50 ,1014.1 ,7 ,0.00 ,0.00 ,NNE,67 ,147.22 ,CuSc,3.7 ,14.10 ,0.0101 ,1.2021 ,46.16 ,11.60 ,,
9,21 ,10,21.60 ,1014.1 ,7 ,0.00 ,0.00 ,NE,62 ,263.89 ,CuSc,5.0 ,13.73 ,0.0100 ,1.1976 ,47.03 ,29.84 ,,
9,21 ,11,22.30 ,1014.1 ,7 ,0.00 ,0.00 ,ENE,57 ,300.00 ,Sc,6.0 ,13.37 ,0.0096 ,1.1947 ,46.70 ,33.32 ,,
9,21 ,12,22.90 ,1014.1 ,7 ,0.00 ,0.00 ,ENE,52 ,494.44 ,Sc,5.3 ,13.00 ,0.0090 ,1.1923 ,45.99 ,143.04 ,,
9,21 ,13,22.80 ,1013.7 ,8 ,0.00 ,0.00 ,NE,55 ,483.33 ,Sc,5.7 ,13.10 ,0.0095 ,1.1927 ,46.94 ,137.97 ,,
9,21 ,14,21.60 ,1013.4 ,8 ,0.00 ,0.00 ,NE,57 ,272.22 ,CuSc,4.3 ,13.20 ,0.0092 ,1.1976 ,45.09 ,27.95 ,,
9,21 ,15,21.40 ,1013.0 ,9 ,0.00 ,0.10 ,NE,60 ,197.22 ,CuSc,5.7 ,13.30 ,0.0095 ,1.1984 ,45.69 ,16.85 ,,
9,21 ,16,21.50 ,1013.2 ,8 ,0.00 ,0.00 ,NE,59 ,308.33 ,CuSc,6.0 ,12.87 ,0.0094 ,1.1980 ,45.40 ,118.26 ,,
9,21 ,17,22.30 ,1013.4 ,7 ,0.00 ,0.00 ,NE,57 ,272.22 ,CuSc,6.3 ,12.43 ,0.0096 ,1.1947 ,46.85 ,178.92 ,,
9,21 ,18,21.30 ,1013.6 ,6 ,0.00 ,0.00 ,NE,56 ,0.00 ,CuSc,5.7 ,12.00 ,0.0088 ,1.1988 ,43.81 ,0.00 ,,
9,21 ,19,20.40 ,1013.7 ,5 ,0.00 ,0.00 ,NE,57 ,0.00 ,CuSc,5.3 ,11.73 ,0.0084 ,1.2025 ,41.93 ,0.00 ,,
9,21 ,20,19.90 ,1013.9 ,3 ,0.00 ,0.00 ,NE,57 ,0.00 ,Sc,5.0 ,11.47 ,0.0083 ,1.2045 ,41.00 ,0.00 ,,
9,21 ,21,19.80 ,1014.0 ,2 ,0.00 ,0.00 ,NNE,58 ,0.00 ,Sc,4.0 ,11.20 ,0.0083 ,1.2049 ,41.02 ,0.00 ,,
9,21 ,22,19.60 ,1014.0 ,2 ,0.00 ,0.00 ,NE,58 ,0.00 ,Sc,5.3 ,11.17 ,0.0082 ,1.2058 ,40.55 ,0.00 ,,
9,21 ,23,19.50 ,1014.0 ,2 ,0.00 ,0.00 ,NE,58 ,0.00 ,Sc,4.3 ,11.13 ,0.0082 ,1.2062 ,40.31 ,0.00 ,,
9,21 ,24,19.50 ,1014.0 ,2 ,0.00 ,0.00 ,NE,58 ,0.00 ,Sc,4.7 ,11.10 ,0.0082 ,1.2062 ,40.31 ,0.00 ,,
9,22 ,1,19.10 ,1013.6 ,3 ,0.00 ,0.00 ,NE,58 ,0.00 ,ScAs,4.7 ,10.80 ,0.0079 ,1.2078 ,39.27 ,0.00 ,,
9,22 ,2,19.30 ,1013.1 ,4 ,0.00 ,0.00 ,NNE,57 ,0.00 ,Sc,4.7 ,10.50 ,0.0080 ,1.2070 ,39.61 ,0.00 ,,
9,22 ,3,18.70 ,1012.7 ,5 ,0.00 ,0.00 ,NNE,57 ,0.00 ,Sc,3.7 ,10.20 ,0.0076 ,1.2095 ,38.13 ,0.00 ,,
9,22 ,4,19.30 ,1012.7 ,5 ,0.00 ,0.00 ,NNE,59 ,0.00 ,Sc,6.7 ,10.77 ,0.0082 ,1.2070 ,40.21 ,0.00 ,,
9,22 ,5,19.10 ,1012.7 ,6 ,0.00 ,0.00 ,NNE,61 ,0.00 ,Sc,6.3 ,11.33 ,0.0084 ,1.2078 ,40.45 ,0.00 ,,
9,22 ,6,19.10 ,1012.7 ,6 ,0.00 ,0.00 ,NNE,63 ,0.00 ,Sc,4.7 ,11.90 ,0.0087 ,1.2078 ,41.16 ,0.00 ,,
9,22 ,7,19.30 ,1012.8 ,5 ,0.00 ,0.00 ,NNE,59 ,25.00 ,Sc,4.7 ,11.90 ,0.0082 ,1.2070 ,40.21 ,2.00 ,,
9,22 ,8,21.60 ,1012.9 ,5 ,0.00 ,0.00 ,NE,55 ,188.89 ,Sc,9.3 ,11.90 ,0.0088 ,1.1976 ,44.13 ,46.53 ,,
9,22 ,9,22.50 ,1013.0 ,4 ,0.00 ,0.00 ,ENE,51 ,411.11 ,Sc,10.0 ,11.90 ,0.0086 ,1.1939 ,44.58 ,197.25 ,,
9,22 ,10,23.30 ,1012.9 ,4 ,0.00 ,0.00 ,ENE,50 ,572.22 ,Sc,9.3 ,12.13 ,0.0089 ,1.1907 ,46.05 ,310.37 ,,
9,22 ,11,23.70 ,1012.8 ,4 ,0.00 ,0.00 ,ENE,49 ,713.89 ,Sc,9.0 ,12.37 ,0.0089 ,1.1891 ,46.55 ,428.15 ,,
9,22 ,12,24.20 ,1012.7 ,4 ,0.00 ,0.00 ,ENE,48 ,811.11 ,Sc,6.7 ,12.60 ,0.0090 ,1.1871 ,47.28 ,517.47 ,,
9,22 ,13,23.60 ,1012.1 ,4 ,0.00 ,0.00 ,ENE,48 ,822.22 ,Sc,7.3 ,12.60 ,0.0087 ,1.1895 ,45.84 ,533.80 ,,
9,22 ,14,23.80 ,1011.6 ,4 ,0.00 ,0.00 ,NE,48 ,758.33 ,Sc,7.3 ,12.60 ,0.0088 ,1.1887 ,46.32 ,494.83 ,,
9,22 ,15,24.20 ,1011.0 ,4 ,0.00 ,0.00 ,NE,48 ,663.89 ,Sc,5.0 ,12.60 ,0.0090 ,1.1871 ,47.28 ,437.18 ,,
9,22 ,16,23.00 ,1011.0 ,5 ,0.00 ,0.00 ,NE,52 ,458.33 ,Sc,9.0 ,13.00 ,0.0092 ,1.1919 ,46.38 ,299.55 ,,
9,22 ,17,22.50 ,1011.0 ,7 ,0.00 ,0.00 ,NE,57 ,252.78 ,ScAc,6.7 ,13.40 ,0.0096 ,1.1939 ,47.06 ,165.81 ,,
9,22 ,18,21.70 ,1011.0 ,8 ,0.00 ,0.00 ,NE,61 ,0.00 ,ScAc,5.0 ,13.80 ,0.0099 ,1.1972 ,46.87 ,0.00 ,,
9,22 ,19,20.90 ,1011.3 ,8 ,0.00 ,0.00 ,NNE,63 ,0.00 ,ScAc,5.5 ,13.90 ,0.0096 ,1.2004 ,45.50 ,0.00 ,,
9,22 ,20,20.70 ,1011.6 ,7 ,0.00 ,0.00 ,NNE,64 ,0.00 ,ScAc,5.5 ,14.00 ,0.0098 ,1.2012 ,45.64 ,0.00 ,,
9,22 ,21,20.60 ,1011.9 ,7 ,0.00 ,0.00 ,NNE,66 ,0.00 ,ScAc,4.8 ,14.10 ,0.0100 ,1.2017 ,46.03 ,0.00 ,,
9,22 ,22,20.50 ,1011.5 ,7 ,0.00 ,0.00 ,NNE,69 ,0.00 ,ScAc,5.0 ,14.83 ,0.0104 ,1.2021 ,46.94 ,0.00 ,,
9,22 ,23,20.80 ,1011.0 ,7 ,0.00 ,0.00 ,NNE,72 ,0.00 ,Sc,4.7 ,15.57 ,0.0110 ,1.2008 ,48.93 ,0.00 ,,
9,22 ,24,20.90 ,1010.6 ,7 ,0.00 ,0.00 ,NNE,75 ,0.00 ,Sc,4.3 ,16.30 ,0.0116 ,1.2004 ,50.41 ,0.00 ,,
9,23 ,1,20.97 ,1010.4 ,8 ,0.00 ,0.00 ,NNE,76 ,0.00 ,Sc,3.8 ,16.63 ,0.0118 ,1.2002 ,51.14 ,0.00 ,,
9,23 ,2,21.03 ,1010.3 ,8 ,0.00 ,0.00 ,NNE,78 ,0.00 ,ScAs,3.8 ,16.97 ,0.0121 ,1.1999 ,51.87 ,0.00 ,,
9,23 ,3,21.10 ,1010.1 ,9 ,0.00 ,0.00 ,NNE,79 ,0.00 ,ScAs,3.3 ,17.30 ,0.0124 ,1.1996 ,52.60 ,0.00 ,,
9,23 ,4,21.20 ,1010.1 ,9 ,0.00 ,0.00 ,NNE,82 ,0.00 ,ScAs,3.2 ,17.67 ,0.0129 ,1.1992 ,53.99 ,0.00 ,,
9,23 ,5,20.20 ,1010.0 ,10 ,0.00 ,0.20 ,NNE,84 ,0.00 ,ScAs,5.2 ,18.03 ,0.0125 ,1.2033 ,52.00 ,0.00 ,,
9,23 ,6,20.60 ,1010.0 ,10 ,0.00 ,0.00 ,NNE,87 ,0.00 ,ScAs,3.3 ,18.40 ,0.0132 ,1.2017 ,54.27 ,0.00 ,,
9,23 ,7,20.30 ,1010.2 ,10 ,0.00 ,0.60 ,NNE,88 ,8.33 ,ScAs,4.7 ,18.80 ,0.0132 ,1.2029 ,53.85 ,0.67 ,,
9,23 ,8,20.40 ,1010.4 ,10 ,0.00 ,0.10 ,NNE,90 ,33.33 ,ScAs,4.7 ,19.20 ,0.0135 ,1.2025 ,54.68 ,2.67 ,,
9,23 ,9,21.10 ,1010.6 ,10 ,0.00 ,0.10 ,NNE,91 ,63.89 ,ScAs,4.0 ,19.60 ,0.0143 ,1.1996 ,57.49 ,5.11 ,,
9,23 ,10,21.20 ,1010.3 ,10 ,0.00 ,0.00 ,NNE,90 ,72.22 ,ScAs,4.2 ,19.63 ,0.0142 ,1.1992 ,57.27 ,5.78 ,,
9,23 ,11,20.90 ,1010.0 ,10 ,0.00 ,0.00 ,NNE,88 ,75.00 ,ScAs,3.5 ,19.67 ,0.0137 ,1.2004 ,55.75 ,6.00 ,,
9,23 ,12,22.10 ,1009.7 ,10 ,0.00 ,0.00 ,NNE,87 ,52.78 ,ScAs,2.2 ,19.70 ,0.0145 ,1.1956 ,59.13 ,4.22 ,,
9,23 ,13,20.90 ,1009.1 ,10 ,0.00 ,0.00 ,NNE,85 ,33.33 ,ScAs,2.0 ,19.53 ,0.0131 ,1.2004 ,54.28 ,2.67 ,,
9,23 ,14,21.20 ,1008.5 ,10 ,0.00 ,0.00 ,ENE,82 ,36.11 ,ScAs,2.2 ,19.37 ,0.0130 ,1.1992 ,54.27 ,2.89 ,,
9,23 ,15,22.90 ,1007.9 ,10 ,0.00 ,0.00 ,NNE,80 ,213.89 ,ScAs,2.3 ,19.20 ,0.0140 ,1.1923 ,58.64 ,20.63 ,,
9,23 ,16,22.60 ,1008.1 ,10 ,0.00 ,0.00 ,NE,83 ,38.89 ,ScAs,3.7 ,19.70 ,0.0143 ,1.1935 ,59.02 ,3.11 ,,
9,23 ,17,22.80 ,1008.2 ,10 ,0.00 ,0.00 ,NE,86 ,11.11 ,ScAs,2.8 ,20.20 ,0.0150 ,1.1927 ,61.04 ,0.89 ,,
9,23 ,18,22.60 ,1008.4 ,10 ,0.00 ,0.00 ,NE,89 ,5.56 ,ScAs,2.0 ,20.70 ,0.0153 ,1.1935 ,61.71 ,0.57 ,,
9,23 ,19,22.30 ,1008.2 ,10 ,0.00 ,0.00 ,NNE,89 ,0.00 ,ScAs,3.0 ,20.83 ,0.0151 ,1.1947 ,60.82 ,0.00 ,,
9,23 ,20,22.60 ,1007.9 ,9 ,0.00 ,0.00 ,NNE,90 ,0.00 ,ScAs,3.0 ,20.97 ,0.0155 ,1.1935 ,62.01 ,0.00 ,,
9,23 ,21,22.80 ,1007.7 ,9 ,0.00 ,0.00 ,NNE,90 ,0.00 ,ScAs,3.0 ,21.10 ,0.0157 ,1.1927 ,62.86 ,0.00 ,,
9,23 ,22,22.90 ,1007.4 ,9 ,0.00 ,0.00 ,NE,90 ,0.00 ,ScAs,2.0 ,21.27 ,0.0158 ,1.1923 ,63.21 ,0.00 ,,
9,23 ,23,23.00 ,1007.2 ,10 ,0.00 ,0.00 ,NE,90 ,0.00 ,ScAs,1.5 ,21.43 ,0.0159 ,1.1919 ,63.57 ,0.00 ,,
9,23 ,24,23.30 ,1006.9 ,10 ,0.00 ,0.10 ,NE,90 ,0.00 ,ScAs,1.0 ,21.60 ,0.0162 ,1.1907 ,64.64 ,0.00 ,,
9,24 ,1,23.13 ,1006.4 ,10 ,0.00 ,0.00 ,정온,91 ,0.00 ,Sc,0.0 ,21.50 ,0.0162 ,1.1914 ,64.35 ,0.00 ,,
9,24 ,2,22.97 ,1005.8 ,10 ,0.00 ,0.30 ,NE,91 ,0.00 ,StAs,1.7 ,21.40 ,0.0161 ,1.1921 ,64.06 ,0.00 ,,
9,24 ,3,22.80 ,1005.3 ,10 ,0.00 ,0.30 ,NNE,92 ,0.00 ,StAs,1.7 ,21.30 ,0.0161 ,1.1927 ,63.77 ,0.00 ,,
9,24 ,4,22.70 ,1004.8 ,10 ,0.00 ,0.60 ,NNE,92 ,0.00 ,StAs,1.7 ,21.20 ,0.0160 ,1.1931 ,63.41 ,0.00 ,,
9,24 ,5,22.50 ,1004.3 ,10 ,0.00 ,1.80 ,ENE,92 ,0.00 ,StNs,2.0 ,21.10 ,0.0158 ,1.1939 ,62.70 ,0.00 ,,
9,24 ,6,22.40 ,1003.8 ,10 ,0.00 ,2.50 ,ESE,92 ,0.00 ,StNs,3.0 ,21.00 ,0.0157 ,1.1943 ,62.35 ,0.00 ,,
9,24 ,7,22.60 ,1003.4 ,10 ,0.00 ,2.10 ,ESE,92 ,9.62 ,StNs,6.0 ,21.17 ,0.0159 ,1.1935 ,63.06 ,0.77 ,,
9,24 ,8,22.80 ,1003.0 ,10 ,0.00 ,2.40 ,ESE,92 ,11.11 ,StNs,6.7 ,21.33 ,0.0161 ,1.1927 ,63.77 ,0.89 ,,
9,24 ,9,23.00 ,1002.6 ,10 ,0.00 ,1.00 ,ESE,92 ,41.67 ,StNs,6.0 ,21.50 ,0.0163 ,1.1919 ,64.49 ,3.33 ,,
9,24 ,10,23.20 ,1001.5 ,10 ,0.00 ,1.00 ,ESE,91 ,72.22 ,StNs,7.8 ,21.57 ,0.0163 ,1.1911 ,64.74 ,5.78 ,,
9,24 ,11,23.40 ,1000.4 ,10 ,0.00 ,2.10 ,ESE,90 ,91.67 ,StNs,7.7 ,21.63 ,0.0163 ,1.1903 ,65.00 ,7.33 ,,
9,24 ,12,23.60 ,999.3 ,10 ,0.00 ,2.20 ,ESE,89 ,102.78 ,StNs,7.7 ,21.70 ,0.0163 ,1.1895 ,65.24 ,8.22 ,,
9,24 ,13,23.60 ,997.8 ,10 ,0.00 ,3.90 ,ESE,89 ,66.67 ,StNs,6.7 ,21.70 ,0.0164 ,1.1895 ,65.40 ,5.33 ,,
9,24 ,14,23.60 ,996.4 ,10 ,0.00 ,5.00 ,SE,90 ,41.67 ,StNs,6.7 ,21.70 ,0.0165 ,1.1895 ,65.56 ,3.33 ,,
9,24 ,15,23.40 ,994.9 ,10 ,0.00 ,7.40 ,SE,90 ,25.00 ,StNs,9.3 ,21.70 ,0.0163 ,1.1903 ,65.00 ,2.00 ,,
9,24 ,16,23.00 ,993.7 ,10 ,0.00 ,20.60 ,S,90 ,11.11 ,StNs,12.5 ,21.97 ,0.0160 ,1.1919 ,63.72 ,0.89 ,,
9,24 ,17,23.70 ,992.6 ,10 ,0.00 ,1.10 ,SSW,91 ,8.33 ,StNs,10.7 ,22.23 ,0.0167 ,1.1891 ,66.41 ,0.67 ,,
9,24 ,18,24.00 ,991.4 ,10 ,0.00 ,1.30 ,SSW,91 ,2.78 ,StNs,11.3 ,22.50 ,0.0171 ,1.1879 ,67.68 ,0.22 ,,
9,24 ,19,23.90 ,990.9 ,10 ,0.00 ,5.30 ,SSW,90 ,0.00 ,StNs,14.3 ,22.37 ,0.0168 ,1.1883 ,66.65 ,0.00 ,,
9,24 ,20,23.40 ,990.5 ,10 ,0.00 ,6.10 ,SW,88 ,0.00 ,StNs,13.3 ,22.23 ,0.0160 ,1.1903 ,64.21 ,0.00 ,,
9,24 ,21,24.30 ,990.0 ,10 ,0.00 ,0.20 ,SW,87 ,0.00 ,StNs,17.0 ,22.10 ,0.0167 ,1.1867 ,66.80 ,0.00 ,,
9,24 ,22,24.70 ,989.6 ,10 ,0.00 ,0.00 ,SW,87 ,0.00 ,StNs,20.0 ,22.10 ,0.0171 ,1.1851 ,68.27 ,0.00 ,,
9,24 ,23,24.60 ,989.2 ,10 ,0.00 ,0.00 ,SW,87 ,0.00 ,ScAs,16.7 ,22.10 ,0.0170 ,1.1855 ,67.90 ,0.00 ,,
9,24 ,24,24.30 ,988.8 ,10 ,0.00 ,0.00 ,SW,87 ,0.00 ,ScAs,17.0 ,22.10 ,0.0167 ,1.1867 ,66.80 ,0.00 ,,
9,25 ,1,24.07 ,988.7 ,10 ,0.00 ,0.00 ,SW,88 ,0.00 ,ScAs,15.3 ,21.97 ,0.0165 ,1.1876 ,66.28 ,0.00 ,,
9,25 ,2,23.83 ,988.5 ,10 ,0.00 ,0.00 ,SW,88 ,0.00 ,ScAs,12.7 ,21.83 ,0.0164 ,1.1886 ,65.76 ,0.00 ,,
9,25 ,3,23.60 ,988.4 ,10 ,0.00 ,0.00 ,SSW,89 ,0.00 ,ScAs,6.7 ,21.70 ,0.0163 ,1.1895 ,65.24 ,0.00 ,,
9,25 ,4,23.40 ,989.1 ,10 ,0.00 ,0.00 ,WSW,89 ,0.00 ,ScAs,6.0 ,21.70 ,0.0161 ,1.1903 ,64.37 ,0.00 ,,
9,25 ,5,23.30 ,989.8 ,9 ,0.00 ,0.00 ,WSW,88 ,0.00 ,ScAs,4.3 ,21.70 ,0.0159 ,1.1907 ,63.85 ,0.00 ,,
9,25 ,6,23.70 ,990.5 ,9 ,0.00 ,0.00 ,N,88 ,0.00 ,ScAs,3.3 ,21.70 ,0.0162 ,1.1891 ,65.12 ,0.00 ,,
9,25 ,7,21.50 ,992.3 ,9 ,0.00 ,0.00 ,E,88 ,0.00 ,ScAs,2.2 ,20.77 ,0.0141 ,1.1980 ,57.43 ,0.00 ,,
9,25 ,8,20.70 ,994.0 ,10 ,0.00 ,0.00 ,ENE,87 ,13.89 ,ScAs,1.3 ,19.83 ,0.0134 ,1.2012 ,54.71 ,1.11 ,,
