월,일,시,건구온도(℃),기압(hPa),운량(1~10),적설량(cm),강우량(mm),풍향,상대습도(%),수평면일사(W/m2),운형,퐁속(m/s),이슬점온도(℃),절대습도(Kg/Kg),공기밀도(Kg/㎥),엔탈피(KJ/Kg),직달일사(W/㎡)
10,19,17,11.8,1005.2,0,0,0,W,32,-2.55,0,6.6,-3.5,0.0027,1.2388,18.74,-2.55
10,19,18,10.6,1005.7,0,0,0,WNW,37,0,0,3.8,-3.2,0.0029,1.244,17.99,0
10,19,19,9.8,1006,0,0,0,W,35,0,0,4.2,-2.83,0.0026,1.2475,16.42,0
10,19,20,9,1006.2,0,0,0,W,43,0,0,2.8,-2.47,0.003,1.2511,16.7,0
10,19,21,8.6,1006.5,0,0,0,W,46,0,0,2.3,-2.1,0.0032,1.2528,16.61,0
10,19,22,7.8,1006.5,3,0,0,N,54,0,0,1.3,-1.17,0.0035,1.2564,16.7,0
10,19,23,8.3,1006.4,7,0,0,W,55,0,ScAs,3.4,-0.23,0.0037,1.2542,17.69,0
10,19,24,7.5,1006.4,10,0,0,W,61,0,ScAs,3.5,0.7,0.0039,1.2577,17.35,0
10,20,1,6.8,1006.8,7,0,0,WNW,70,0,Ci,3.1,0.37,0.0043,1.2609,17.57,0
10,20,2,6,1007.1,5,0,0,W,74,0,Sc,4.2,0.03,0.0043,1.2645,16.76,0
10,20,3,5.5,1007.5,2,0,0,WNW,65,0,Sc,3.7,-0.3,0.0036,1.2668,14.62,0
10,20,4,4.5,1008,1,0,0,WNW,53,0,Sc,5,-2.57,0.0028,1.2713,11.42,0
10,20,5,4,1008.5,1,0,0,WNW,50,0,0,4.7,-4.83,0.0025,1.2736,10.3,0
10,20,6,3.5,1009,0,0,0,WNW,45,0,0,4.2,-7.1,0.0022,1.2759,8.97,0
10,20,7,3.2,1009.5,0,0,0,W,49,0,0,2.8,-8.27,0.0023,1.2773,9.03,0
10,20,8,4,1010,0,0,0,WNW,43,63.89,0,3.5,-9.43,0.0022,1.2736,9.42,5.53
10,20,9,4.9,1010.5,0,0,0,WNW,31,255.56,0,5.8,-10.6,0.0017,1.2695,9.07,96.74
10,20,10,6.1,1010.4,1,0,0,W,32,436.11,0,5.2,-9.97,0.0019,1.2641,10.79,236.78
10,20,11,7,1010.3,1,0,0,WNW,33,572.22,Sc,4.9,-9.33,0.002,1.26,12.15,350.16
10,20,12,7.1,1010.2,2,0,0,NW,31,658.33,Sc,4.9,-8.7,0.0019,1.2595,11.97,425.36
10,20,13,8.1,1009.8,2,0,0,W,28,688.89,Sc,5.4,-8.4,0.0019,1.2551,12.82,453.69
10,20,14,8.3,1009.4,1,0,0,WNW,27,616.67,Sc,5,-8.1,0.0018,1.2542,12.91,406.12
10,20,15,9.1,1009,1,0,0,WNW,29,500,Sc,5.2,-7.8,0.0021,1.2506,14.33,329.01
10,20,16,9.1,1009.2,1,0,0,W,29,352.78,Sc,5.2,-7.07,0.0021,1.2506,14.33,221.73
10,20,17,8.8,1009.5,1,0,0,WNW,33,-6.59,Ci,4.6,-6.33,0.0023,1.2519,14.63,-6.59
10,20,18,7.6,1009.7,1,0,0,W,38,0,Ci,3.4,-5.6,0.0024,1.2573,13.78,0
10,20,19,7,1010.2,1,0,0,W,49,0,Ci,3.9,-4.57,0.003,1.26,14.64,0
10,20,20,6.6,1010.7,1,0,0,W,52,0,Ci,3.5,-3.53,0.0031,1.2618,14.48,0
10,20,21,6.4,1011.2,1,0,0,W,52,0,Ci,2.5,-2.5,0.0031,1.2627,14.17,0
10,20,22,5.6,1011.2,1,0,0,SE,51,0,Ci,0.8,-2.73,0.0029,1.2663,12.8,0
10,20,23,5.5,1011.2,0,0,0,WNW,51,0,0,2.2,-2.97,0.0028,1.2668,12.65,0
10,21,24,5.1,1011.2,0,0,0,WNW,54,0,0,0.6,-3.2,0.0029,1.2686,12.46,0
10,21,1,5.1,1011.1,0,0,0,SW,57,0,ScAs,0.5,-2.3,0.0031,1.2686,12.87,0
10,21,2,5,1011,0,0,0,NNE,64,0,0,0.5,-1.4,0.0034,1.2691,13.67,0
10,21,3,4.4,1010.9,0,0,0,NE,69,0,0,1.1,-0.5,0.0036,1.2718,13.36,0
10,21,4,4,1010.8,0,0,0,NE,72,0,0,1.2,-0.6,0.0036,1.2736,13.08,0
10,21,5,3.7,1010.8,0,0,0,NE,75,0,0,2,-0.7,0.0037,1.275,12.96,0
10,21,6,3.5,1010.7,0,0,0,NE,72,0,0,2.2,-0.8,0.0035,1.2759,12.26,0
10,21,7,3.7,1011,0,0,0,NE,72,0,0,2.2,-0.53,0.0035,1.275,12.59,0
10,21,8,5,1011.4,0,0,0,NE,67,55.56,0,2.5,-0.27,0.0036,1.2691,14.08,4.42
10,21,9,7.5,1011.7,0,0,0,ENE,58,241.67,0,2.6,0,0.0037,1.2577,16.87,83.66
10,21,10,9.8,1011.5,1,0,0,NE,52,413.89,0,1.3,0.6,0.0039,1.2475,19.64,210.91
10,21,11,11.5,1011.2,2,0,0,NE,45,541.67,Sc,2.5,1.2,0.0038,1.2401,21.05,315.26
10,21,12,13.6,1011,3,0,0,NE,44,591.67,Sc,1,1.8,0.0042,1.231,24.35,352.3
10,21,13,15,1010.2,3,0,0,WSW,48,608.33,Sc,4,3.3,0.0051,1.225,27.86,379.08
10,21,14,16.5,1009.3,2,0,0,W,48,541.67,Sc,4.6,4.8,0.0056,1.2187,30.69,336.1
10,21,15,16.5,1008.5,2,0,0,WSW,50,402.78,Sc,3.8,6.3,0.0058,1.2187,31.28,233.29
10,21,16,16.7,1008.4,2,0,0,W,52,266.67,Sc,3.3,6.67,0.0061,1.2178,32.28,157.73
10,21,17,15.8,1008.3,3,0,0,WSW,55,100,Sc,2.8,7.03,0.0061,1.2216,31.34,62.23
10,21,18,15.1,1008.2,3,0,0,WSW,59,0,Sc,2.9,7.4,0.0063,1.2246,31.03,0
10,21,19,14.6,1008.4,3,0,0,SW,63,0,Sc,1.7,7.8,0.0065,1.2267,31.07,0
10,21,20,14,1008.5,2,0,0,SW,68,0,Sc,2.5,8.2,0.0067,1.2293,31.09,0
10,21,21,13.3,1008.7,2,0,0,WSW,72,0,Sc,2.2,8.6,0.0068,1.2323,30.58,0
10,21,22,12.8,1008.9,2,0,0,정온,76,0,Sc,0.3,8.6,0.007,1.2344,30.45,0
10,21,23,11.5,1009,2,0,0,NE,81,0,Sc,1.2,8.6,0.0068,1.2401,28.74,0
10,21,24,11.1,1009.2,2,0,0,NE,83,0,Sc,1.7,8.6,0.0068,1.2418,28.3,0
10,22,1,10.8,1009.2,2,0,0,NE,83,0,0,1.3,8.5,0.0067,1.2431,27.65,0
10,22,2,10.5,1009.2,2,0,0,NE,85,0,Sc,1.5,8.4,0.0067,1.2444,27.41,0
10,22,3,10.3,1009.2,2,0,0,NE,86,0,Sc,1.7,8.3,0.0067,1.2453,27.18,0
10,22,4,10.3,1009.4,1,0,0,NE,86,0,Sc,2.1,8.27,0.0067,1.2453,27.18,0
10,22,5,10,1009.5,1,0,0,NE,87,0,0,1.5,8.23,0.0066,1.2466,26.73,0
10,22,6,10,1009.7,0,0,0,NE,87,0,0,1.5,8.2,0.0066,1.2466,26.73,0
10,22,7,9.6,1010,1,0,0,NE,88,0,0,1.7,8.37,0.0065,1.2484,26.06,0
10,22,8,10.6,1010.2,3,0,0,NE,88,22.22,Ci,2,8.53,0.007,1.244,28.23,1.78
10,22,9,12.6,1010.5,4,0,0,NE,76,180.56,Ci,2.6,8.7,0.0069,1.2353,30.01,33.89
10,22,10,14.5,1010.3,4,0,0,NE,65,316.67,Ci,1.4,9.03,0.0067,1.2271,31.38,100.37
10,22,11,16.2,1010.1,4,0,0,NNE,58,455.56,Sc,1.7,9.37,0.0066,1.2199,33.03,208.51
10,22,12,17.8,1009.9,4,0,0,WSW,58,486.11,Sc,2.4,9.7,0.0073,1.2132,36.47,221.29
10,22,13,18.1,1009.4,5,0,0,WNW,57,391.67,Sc,3.1,9.57,0.0073,1.212,36.8,122.42
10,22,14,18.2,1009,5,0,0,WNW,55,327.78,Sc,2.5,9.43,0.0071,1.2116,36.36,88.96
10,22,15,19.1,1008.5,6,0,0,WSW,52,358.33,Sc,3.9,9.3,0.0071,1.2078,37.28,179.34
10,22,16,18.6,1008.7,6,0,0,WNW,55,225,Sc,3.3,9.87,0.0073,1.2099,37.23,107.46
10,22,17,17.6,1008.8,6,0,0,W,61,83.33,Sc,3.1,10.43,0.0076,1.2141,36.99,44.02
10,22,18,16.7,1009,6,0,0,W,68,0,Sc,2.7,11,0.008,1.2178,37.11,0
10,22,19,16.2,1009.6,6,0,0,WSW,72,0,Sc,2.6,11.27,0.0082,1.2199,37.12,0
10,22,20,16.1,1010.1,6,0,0,WNW,75,0,Sc,1.4,11.53,0.0085,1.2204,37.76,0
10,22,21,15.6,1010.7,6,0,0,WNW,77,0,Sc,1.7,11.8,0.0085,1.2225,37.13,0
10,22,22,15.6,1010.9,6,0,0,W,79,0,Sc,1.2,11.8,0.0087,1.2225,37.69,0
10,22,23,15.5,1011.2,5,0,0,WSW,80,0,Sc,2.9,11.8,0.0088,1.2229,37.73,0
10,22,24,14.8,1011.4,5,0,0,W,81,0,Sc,1.5,11.8,0.0085,1.2259,36.3,0
10,23,1,14.6,1011.6,5,0,0,정온,84,0,Sc,0,11.93,0.0087,1.2267,36.61,0
10,23,2,14.1,1011.8,5,0,0,정온,86,0,Sc,0,12.07,0.0086,1.2289,35.9,0
10,23,3,14.1,1012,5,0,0,정온,87,0,Sc,0.2,12.2,0.0087,1.2289,36.16,0
10,23,4,14.1,1012.3,5,0,0,NE,87,0,Sc,1.6,11.9,0.0087,1.2289,36.16,0
10,23,5,13.6,1012.7,4,0,0,NE,87,0,Sc,1.7,11.6,0.0084,1.231,34.94,0
10,23,6,13,1013,4,0,0,NE,88,0,Sc,1.2,11.3,0.0082,1.2336,33.73,0
10,23,7,12.6,1013.7,4,0,0,NE,90,0,Sc,1.6,11.73,0.0082,1.2353,33.25,0
10,23,8,13.1,1014.3,4,0,0,NE,91,11.11,Sc,2.2,12.17,0.0085,1.2331,34.69,0.89
10,23,9,14.3,1015,4,0,0,NE,88,52.78,Sc,1.9,12.6,0.0089,1.228,36.91,4.22
10,23,10,15.1,1015,5,0,0,NE,79,136.11,Sc,2.4,12.17,0.0084,1.2246,36.48,10.7
10,23,11,16,1014.9,7,0,0,NE,75,183.33,Sc,1.9,11.73,0.0085,1.2208,37.52,15.14
10,23,12,17,1014.9,8,0,0,NE,68,258.33,Sc,2.9,11.3,0.0082,1.2166,37.81,31.63
10,23,13,17.5,1014.4,7,0,0,NNE,65,186.11,Sc,1.7,10.7,0.0081,1.2145,38.04,15.04
10,23,14,19.1,1014,5,0,0,NE,53,380.56,Sc,1.3,10.1,0.0073,1.2078,37.63,143.09
10,23,15,19.7,1013.5,4,0,0,N,51,375,Sc,0.8,9.5,0.0073,1.2054,38.22,203.58
10,23,16,20,1013.7,4,0,0,NNE,49,219.44,Sc,1.2,10.33,0.0071,1.2041,38.13,103.16
10,23,17,19.2,1013.8,3,0,0,NNW,54,113.89,Sc,0.9,11.17,0.0075,1.2074,38.2,71.44
10,23,18,17.7,1014,3,0,0,WNW,68,0,Sc,2.2,12,0.0086,1.2136,39.47,0
10,23,19,16.7,1014.5,2,0,0,WNW,74,0,Sc,2.2,12,0.0088,1.2178,38.93,0
10,23,20,16.2,1015,1,0,0,WNW,75,0,0,1.4,12,0.0086,1.2199,38.01,0
10,23,21,15.6,1015.5,0,0,0,정온,78,0,0,0.4,12,0.0086,1.2225,37.41,0
10,23,22,14.8,1015.7,0,0,0,정온,82,0,0,0.2,11.8,0.0086,1.2259,36.56,0
10,23,23,13.8,1015.8,0,0,0,NE,85,0,0,1.4,11.6,0.0083,1.2301,34.92,0
10,23,24,13.3,1016,0,0,0,NE,87,0,0,1.6,11.4,0.0083,1.2323,34.21,0
10,24,1,12.8,1015.9,0,0,0,NE,88,0,Sc,1.3,11.3,0.0081,1.2344,33.26,0
10,24,2,12.5,1015.8,0,0,0,NNE,89,0,0,0.9,11.2,0.008,1.2357,32.78,0
10,24,3,12.5,1015.7,0,0,0,ENE,90,0,0,2.5,11.1,0.0081,1.2357,33.01,0
10,24,4,12.3,1015.7,0,0,0,ENE,89,0,0,1.5,10.67,0.0079,1.2366,32.31,0
10,24,5,12.1,1015.7,0,0,0,ENE,86,0,0,1.2,10.23,0.0075,1.2375,31.17,0
10,24,6,12,1015.7,0,0,0,ENE,85,0,0,1.3,9.8,0.0074,1.2379,30.72,0
10,24,7,12.1,1016.1,0,0,0,ENE,83,0,0,2.1,9.53,0.0073,1.2375,30.5,0
10,24,8,12.6,1016.5,0,0,0,ENE,80,30.56,0,2.1,9.27,0.0072,1.2353,30.93,2.44
10,24,9,14.1,1016.9,0,0,0,ENE,70,105.56,0,2,9,0.007,1.2289,31.81,8.49
10,24,10,15.8,1016.7,0,0,0,ENE,64,316.67,0,2,9.27,0.0071,1.2216,33.9,103.89
10,24,11,17.6,1016.4,0,0,0,ENE,57,441.67,0,1.2,9.53,0.0071,1.2141,35.71,196.61
10,24,12,19.1,1016.2,0,0,0,E,54,502.78,0,1.2,9.8,0.0074,1.2078,37.98,247.66
10,24,13,20,1015.3,1,0,0,ESE,52,505.56,0,1.8,9.93,0.0075,1.2041,39.25,259.15
10,24,14,20.7,1014.4,3,0,0,ENE,48,463.89,Ci,1.4,10.07,0.0073,1.2012,39.26,247.58
10,24,15,21.1,1013.5,4,0,0,NE,49,375,Ci,1.1,10.2,0.0076,1.1996,40.53,206.4
10,24,16,21.6,1013.7,4,0,0,WSW,39,238.89,Ci,3,10.23,0.0062,1.1976,37.54,130.63
10,24,17,20.5,1014,4,0,0,SSW,40,88.89,Ci,2.4,10.27,0.006,1.2021,35.76,55.76
10,24,18,18.7,1014.2,4,0,0,WSW,57,0,Ci,2.7,10.3,0.0076,1.2095,38.13,0
10,24,19,17.6,1014.4,4,0,0,W,58,0,Ci,1.3,10.33,0.0072,1.2141,36.03,0
10,24,20,16.5,1014.7,3,0,0,W,70,0,Ci,1.8,10.37,0.0082,1.2187,37.24,0
10,24,21,15.8,1014.9,3,0,0,W,69,0,Ci,1.2,10.4,0.0077,1.2216,35.33,0
10,24,22,15.3,1014.6,2,0,0,E,69,0,Ci,0.5,10.43,0.0074,1.2237,34.2,0
10,24,23,14.6,1014.3,1,0,0,N,73,0,0,0.9,10.47,0.0075,1.2267,33.7,0
10,24,24,13.6,1014,0,0,0,NE,80,0,0,1.3,10.5,0.0077,1.231,33.2,0
10,25,1,13.1,1013.8,0,0,0,NE,82,0,0,1.1,10.47,0.0077,1.2331,32.54,0
10,25,2,12.8,1013.6,0,0,0,NNE,84,0,0,1.3,10.43,0.0077,1.2344,32.32,0
10,25,3,12.6,1013.4,0,0,0,ENE,85,0,0,2.3,10.4,0.0077,1.2353,32.09,0
10,25,4,12.6,1013.4,1,0,0,NE,85,0,0,1.8,10.2,0.0077,1.2353,32.09,0
10,25,5,12.3,1013.4,1,0,0,ENE,86,0,Ac,1.3,10,0.0076,1.2366,31.63,0
10,25,6,11.8,1013.4,2,0,0,NE,86,0,Ac,1.5,9.8,0.0074,1.2388,30.49,0
10,25,7,12.5,1013.4,4,0,0,ENE,86,0,Ac,1.2,10,0.0077,1.2357,32.09,0
10,25,8,13.3,1013.5,6,0,0,ENE,80,36.11,Ci,2.3,10.2,0.0076,1.2323,32.51,2.89
10,25,9,15,1013.5,8,0,0,ENE,73,127.78,Ci,2.7,10.4,0.0077,1.225,34.61,12.72
10,25,10,15.8,1013.1,8,0,0,ENE,67,216.67,Ci,1.4,10.37,0.0075,1.2216,34.76,31.4
10,25,11,18.5,1012.6,7,0,0,ENE,56,433.33,Ac,2.7,10.33,0.0074,1.2103,37.35,189
10,25,12,19.6,1012.2,7,0,0,NE,54,438.89,Ac,1.9,10.3,0.0076,1.2058,39.09,172.73
10,25,13,20,1011.5,8,0,0,ESE,54,380.56,Ac,1.6,10.57,0.0078,1.2041,39.99,117.31
10,25,14,20.5,1010.7,8,0,0,NE,53,341.67,Sc,1.7,10.83,0.0079,1.2021,40.75,106.83
10,25,15,20.2,1010,9,0,0,NE,55,186.11,Sc,2.3,11.1,0.0081,1.2033,40.83,25.71
10,25,16,19.7,1009.8,9,0,0,ESE,57,44.44,Sc,1.4,10.87,0.0081,1.2054,40.41,3.56
10,25,17,18.6,1009.6,10,0,0,E,59,16.67,StNs,1.4,10.63,0.0079,1.2099,38.59,1.33
10,25,18,17.3,1009.4,10,0,0,SE,63,0,StNs,2.1,10.4,0.0077,1.2153,36.94,0
10,25,19,16.7,1009.6,10,0,0.1,ENE,72,0,StNs,1,11.03,0.0085,1.2178,38.32,0
10,25,20,15.8,1009.8,10,0,0.4,SSE,79,0,StNs,1.2,11.67,0.0088,1.2216,38.19,0
10,25,21,14.6,1010,10,0,0.5,E,85,0,StNs,1.2,12.3,0.0088,1.2267,36.87,0
10,25,22,14.3,1009.8,10,0,1,NE,88,0,StNs,1,12.5,0.0089,1.228,36.91,0
10,25,23,14.3,1009.6,10,0,1.5,NE,90,0,StNs,1.3,12.7,0.0091,1.228,37.43,0
10,25,24,14.1,1009.4,10,0,2.5,NE,91,0,StNs,1.5,12.9,0.0091,1.2289,37.18,0
10,26,1,13.8,1008.9,10,0,0.5,NNE,91,0,0,0.9,12.87,0.0089,1.2301,36.43,0
10,26,2,14,1008.5,10,0,0.5,NNW,92,0,StNs,0.9,12.83,0.0092,1.2293,37.19,0
10,26,3,13.8,1008,10,0,0,NE,92,0,StNs,0.9,12.8,0.009,1.2301,36.68,0
10,26,4,13.8,1008.2,9,0,0,NW,92,0,StNs,2.2,12.63,0.009,1.2301,36.68,0
10,26,5,13.6,1008.3,9,0,0,NW,91,0,ScAc,1.5,12.47,0.0088,1.231,35.93,0
10,26,6,13.5,1008.5,8,0,0,W,91,0,ScAc,0.7,12.3,0.0088,1.2314,35.68,0
10,26,7,13.1,1008.7,5,0,0,정온,90,0,ScAc,0.3,12.3,0.0084,1.2331,34.45,0
10,26,8,13.1,1008.8,3,0,0,정온,91,30.56,0,0.4,12.3,0.0085,1.2331,34.69,2.44
10,26,9,14.6,1009,0,0,0,NE,85,163.89,0,1,12.3,0.0088,1.2267,36.87,27.29
10,26,10,16.5,1008.9,1,0,0,S,69,333.33,0,0.7,11.07,0.008,1.2187,36.94,125.31
10,26,11,18,1008.8,1,0,0,S,66,333.33,Sc,0.5,9.83,0.0085,1.2124,39.54,87.08
10,26,12,19.6,1008.7,2,0,0,ENE,48,544.44,Sc,2,8.6,0.0068,1.2058,36.91,306.63
10,26,13,20.3,1008.4,3,0,0,NE,46,583.33,Sc,1.3,8.67,0.0068,1.2029,37.64,361.94
10,26,14,20,1008,4,0,0,NW,50,383.33,Cu,1.5,8.73,0.0073,1.2041,38.5,153.16
10,26,15,20.6,1007.7,5,0,0,NE,46,386.11,Cu,1.4,8.8,0.0069,1.2017,38.27,225.91
10,26,16,20,1008,4,0,0,ENE,49,119.44,Cu,1.5,8.9,0.0071,1.2041,38.13,17.32
10,26,17,18.5,1008.4,3,0,0,NE,52,22.22,Cu,2.7,9,0.0069,1.2103,35.99,1.75
10,26,18,17.5,1008.7,2,0,0,NE,57,0,Cu,2.3,9.1,0.0071,1.2145,35.49,0
10,26,19,16.7,1009.2,2,0,0,NE,58,0,Cu,2.7,8.77,0.0068,1.2178,34.08,0
10,26,20,16,1009.7,1,0,0,NE,57,0,Sc,2.6,8.43,0.0064,1.2208,32.32,0
10,26,21,15.3,1010.2,1,0,0,ENE,61,0,Sc,2.4,8.1,0.0066,1.2237,31.99,0
10,26,22,15.1,1010.4,1,0,0,ENE,59,0,Sc,3.1,8.33,0.0063,1.2246,31.03,0
10,26,23,14.3,1010.5,0,0,0,NE,64,0,0,2.2,8.57,0.0065,1.228,30.7,0
10,26,24,13.3,1010.7,0,0,0,NE,73,0,0,1.7,8.8,0.0069,1.2323,30.82,0
10,27,1,12.8,1010.4,0,0,0,ENE,69,0,StNs,1.5,8.3,0.0063,1.2344,28.81,0
10,27,2,12.6,1010,0,0,0,NE,70,0,0,1.7,7.8,0.0063,1.2353,28.63,0
10,27,3,12.3,1009.7,0,0,0,NE,70,0,0,1.6,7.3,0.0062,1.2366,28.01,0
10,27,4,11.6,1009.6,0,0,0,ENE,72,0,0,1.4,7.2,0.0061,1.2396,27.01,0
10,27,5,11.5,1009.6,0,0,0,ENE,68,0,0,2.4,7.1,0.0057,1.2401,25.96,0
10,27,6,10.8,1009.5,0,0,0,NNE,76,0,0,1,7,0.0061,1.2431,26.22,0
10,27,7,10.3,1009.6,0,0,0,NE,79,0,0,2,6,0.0061,1.2453,25.79,0
10,27,8,11,1009.6,0,0,0,NE,73,41.67,0,1.3,5,0.0059,1.2423,26.01,3.33
10,27,9,14.3,1009.7,0,0,0,ENE,49,211.11,0,1.4,4,0.0049,1.228,26.84,63.22
10,27,10,15.8,1008.9,0,0,0,ENE,43,380.56,0,3.5,3.57,0.0048,1.2216,27.94,183.94
10,27,11,17.3,1008,0,0,0,ENE,38,513.89,0,1.9,3.13,0.0046,1.2153,29.12,296.17
10,27,12,18.6,1007.2,0,0,0,ENE,34,586.11,0,1.9,2.7,0.0045,1.2099,30.1,360.73
10,27,13,20,1006.5,0,0,0,ESE,30,591.67,0,1.6,2.67,0.0043,1.2041,31.09,373.55
10,27,14,20.3,1005.7,0,0,0,NNW,30,527.78,0,1,2.63,0.0044,1.2029,31.6,333.69
10,27,15,21.1,1005,0,0,0,W,29,405.56,0,1.1,2.6,0.0045,1.1996,32.58,251.82
10,27,16,20,1005.1,0,0,0,NNW,32,272.22,0,2.3,3.33,0.0046,1.2041,31.83,176.45
10,27,17,19,1005.1,1,0,0,NW,41,0,Ci,2.2,4.07,0.0056,1.2082,33.22,0
10,27,18,17.6,1005.2,1,0,0,NNW,42,0,Ci,2.4,4.8,0.0052,1.2141,30.92,0
10,27,19,16.2,1005.5,1,0,0,WNW,50,0,Ci,2.1,5.2,0.0057,1.2199,30.7,0
10,27,20,16,1005.7,0,0,0,WNW,52,0,0,2.7,5.6,0.0059,1.2208,30.88,0
10,27,21,15,1006,0,0,0,WNW,54,0,0,2,6,0.0057,1.225,29.48,0
10,27,22,14.1,1005.9,1,0,0,W,57,0,0,1,6.13,0.0057,1.2289,28.51,0
10,27,23,13.6,1005.8,1,0,0,정온,60,0,Ci,0.4,6.27,0.0058,1.231,28.27,0
10,27,24,13,1005.7,2,0,0,NE,63,0,Ci,0.6,6.4,0.0058,1.2336,27.81,0
10,28,1,12.1,1005.6,2,0.07,0,NE,71,0,0,1.3,6.7,0.0062,1.2375,27.82,0
10,28,2,11.8,1005.6,3,0.13,0,NNE,73,0,Ci,1.3,7,0.0063,1.2388,27.64,0
10,28,3,11.1,1005.5,3,0.2,0,NE,76,0,Ci,1.5,7.3,0.0062,1.2418,26.83,0
10,28,4,11.1,1005.6,5,0.17,0,NE,77,0,Ci,1.8,7.23,0.0063,1.2418,27.04,0
10,28,5,11.3,1005.8,7,0.13,0,NE,73,0,ScAc,2.1,7.17,0.0061,1.2409,26.62,0
10,28,6,11.5,1005.9,9,0.1,0,NE,73,0,ScAc,1.5,7.1,0.0061,1.2401,27.02,0
10,28,7,11.1,1005.9,9,0.07,0,NE,76,0,ScAc,1.3,7.2,0.0062,1.2418,26.83,0
10,28,8,11.8,1006,8,0.03,0,NE,72,36.11,ScAc,2,7.3,0.0062,1.2388,27.42,2.89
10,28,9,13.1,1006,8,0,0,NE,67,125,ScAc,2.2,7.4,0.0063,1.2331,28.96,12.66
10,28,10,14,1005.4,8,0,0,NE,62,202.78,ScAc,1.8,7.93,0.0061,1.2293,29.57,26.93
10,28,11,15.5,1004.8,7,0,0,SE,59,208.33,ScAc,1.9,8.47,0.0064,1.2229,31.85,20.92
10,28,12,17.1,1004.2,7,0,0,SSE,58,358.33,ScAc,2.6,9,0.007,1.2161,34.94,97.21
10,28,13,17.3,1003.6,8,0,0,SSW,58,261.11,ScAc,2.7,9.23,0.0071,1.2153,35.37,36.74
10,28,14,17.5,1003.1,9,0,0,SSW,56,238.89,StNs,3.1,9.47,0.0069,1.2145,35.17,35.7
10,28,15,17.3,1002.5,10,0,0,SSW,60,127.78,StNs,3.5,9.7,0.0074,1.2153,36,10.46
10,28,16,16,1002.1,10,0,0.5,SSE,73,25,StNs,3.4,10.77,0.0082,1.2208,36.94,2
10,28,17,14.6,1001.8,10,0,4.5,SSE,87,0,StNs,1.8,11.83,0.009,1.2267,37.4,0
10,28,18,14.3,1001.4,10,0,17,W,90,0,StNs,3.5,12.9,0.0091,1.228,37.43,0
10,28,19,14.8,1001.8,10,0,0,W,89,0,StNs,2.3,12.7,0.0093,1.2259,38.44,0
10,28,20,14.8,1002.3,10,0,0,W,87,0,ScAs,3.6,12.5,0.0091,1.2259,37.91,0
10,28,21,14.6,1002.7,10,0,0,W,85,0,ScAs,4.8,12.3,0.0088,1.2267,36.87,0
10,28,22,13.1,1003.6,9,0,0,W,79,0,ScAs,6.5,9.97,0.0074,1.2331,31.82,0
10,28,23,11.6,1004.6,9,0,0,W,73,0,ScAc,7.2,7.63,0.0062,1.2396,27.23,0
10,28,24,10.3,1005.5,8,0,0,WNW,70,0,ScAc,5.6,5.3,0.0054,1.2453,24.02,0
10,29,1,9.8,1006,8,0,0,WNW,70,0,Ci,4.3,4.63,0.0052,1.2475,23.06,0
10,29,2,9.3,1006.5,8,0,0,W,69,0,ScAc,3.8,3.97,0.005,1.2497,21.93,0
10,29,3,8.8,1007,8,0,0,WNW,67,0,ScAc,4.9,3.3,0.0047,1.2519,20.64,0
10,29,4,8.3,1007.7,9,0,0,W,67,0,ScAc,4.8,2.93,0.0045,1.2542,19.74,0
10,29,5,7.9,1008.5,9,0,0,WNW,68,0,ScAs,4.2,2.57,0.0045,1.256,19.2,0
10,29,6,7.5,1009.2,10,0,0,W,68,0,ScAs,4.2,2.2,0.0044,1.2577,18.49,0
10,29,7,7.4,1010,9,0,0,WNW,70,0,ScAs,4.1,2.37,0.0045,1.2582,18.63,0
10,29,8,7.5,1010.9,9,0,0,WNW,68,20.92,Sc,3.1,2.53,0.0044,1.2577,18.49,1.67
10,29,9,7.8,1011.7,8,0,0,NW,69,44.44,Sc,2.5,2.7,0.0045,1.2564,19.18,3.56
10,29,10,8,1011.9,6,0,0,WNW,64,191.67,Sc,2.4,1.83,0.0042,1.2555,18.7,23.1
10,29,11,9.1,1012.2,3,0,0,WSW,62,358.33,Sc,3.9,0.97,0.0044,1.2506,20.29,114.56
10,29,12,10.1,1012.4,1,0,0,WNW,49,633.33,Sc,2.5,0.1,0.0037,1.2462,19.56,413.83
10,29,13,11.5,1012.2,1,0,0,NW,48,611.11,Sc,1.6,0.6,0.004,1.2401,21.69,396.98
10,29,14,12.6,1012.1,2,0,0,SW,46,561.11,Ci,4.4,1.1,0.0041,1.2353,23.12,368.55
10,29,15,12.6,1011.9,2,0,0,WNW,46,441.67,Ci,3.5,1.6,0.0041,1.2353,23.12,290.39
10,29,16,11.6,1012.2,5,0,0,W,54,211.11,Ci,4.8,2.43,0.0046,1.2396,23.15,107.64
10,29,17,10.6,1012.4,7,0,0,WNW,62,41.67,ScAs,2.4,3.27,0.0049,1.244,22.99,10.8
10,29,18,10.1,1012.7,10,0,0,WSW,65,0,ScAs,2.3,4.1,0.005,1.2462,22.66,0
10,29,19,10,1013,10,0,0,W,65,0,ScAs,2.4,3.93,0.0049,1.2466,22.48,0
10,29,20,9.8,1013.4,9,0,0,W,62,0,ScCi,1.9,3.77,0.0046,1.2475,21.54,0
10,29,21,9.6,1013.7,9,0,0,NW,65,0,ScCi,0.8,3.6,0.0048,1.2484,21.74,0
